"id","edad","nivel","experiencia","female","treatment","politica","raw_repetition_rate","relative_harshness","stage","cutoff_age","years_from_cutoff","bologna_cohort","cutoff_side"
"R_2OAG0ngCO9YPRKr",30,"E. Primaria",5,"0","5","1",0.625,0.169993255135816,"Primary teachers",34,-4,"Bologna-era training","Younger side"
"R_2IQc4pD3onuinrf",59,"E. Secundaria",30,"1","6","3",0.375,-0.0792057362544242,"Secondary teachers",39,20,"Pre-Bologna training","Older side"
"R_8SHSEp734kZV7Vk",30,"E. Secundaria",5,"1","4","1",0.888888888888889,0.467649968067709,"Secondary teachers",39,-9,"Bologna-era training","Younger side"
"R_2amNwkSKdT44Oeo",32,"E. Primaria",8,"1","9","2",0.555555555555556,0.0215024239135477,"Primary teachers",34,-2,"Bologna-era training","Younger side"
"R_85RghVav6aaw2d3",48,"E. Primaria",19,"1","2","2",0.625,0.269621863944791,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_8kLgdMl56hsyAyR",30,"E. Primaria",3,"1","3","2",0.222222222222222,-0.30290233377463,"Primary teachers",34,-4,"Bologna-era training","Younger side"
"R_8EE6huaK1XFEVii",56,"E. Secundaria",27,"1","4","3",0.666666666666667,0.131543316778303,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_8jCVIFFIiKkBbhT",54,"E. Secundaria",33,"1","10","3",0.444444444444444,-0.060368510298339,"Secondary teachers",39,15,"Pre-Bologna training","Older side"
"R_8M5NeICUbolWIDL",45,"E. Secundaria",15,"1","6","2",0.777777777777778,0.274057727042218,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_2TmExBdBSMvqF0F",53,"E. Secundaria",22,"0","5","3",0.777777777777778,0.254425920262753,"Secondary teachers",39,14,"Pre-Bologna training","Older side"
"R_2nYUCGutNYp59UR",53,"E. Secundaria",22,"0","1","3",0.555555555555556,0.04440427520803,"Secondary teachers",39,14,"Pre-Bologna training","Older side"
"R_8qWmgCSS9d1D6oO",33,"E. Secundaria",6,"1","3","1",0.5,0.0445976855155629,"Secondary teachers",39,-6,"Bologna-era training","Younger side"
"R_2DOygul1zbP6CDk",56,"E. Secundaria",23,"0","7","2",0.777777777777778,0.265890759610631,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_24f64SWpVot7E6B",35,"E. Secundaria",6,"1","8","3",0.444444444444444,0.0232351501735528,"Secondary teachers",39,-4,"Bologna-era training","Younger side"
"R_8MKBfpX1ZiN6WZG",56,"E. Secundaria",33,"1","5","2",0.555555555555556,0.0329134660921206,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_83DzhmeXHXKOGS1",48,"E. Secundaria",24,"1","7","2",0.444444444444444,-0.0899548277306198,"Secondary teachers",39,9,"Pre-Bologna training","Older side"
"R_8IQxNQNpwlGbWgC",60,"E. Primaria",34,"0","8","2",0.285714285714286,-0.123341550530833,"Primary teachers",34,26,"Pre-Bologna training","Older side"
"R_8a9Xaq7iHfdaXqb",43,"E. Primaria",20,"1","3","3",0.375,0.0188294530062546,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_8h5OASUALQomFNO",46,"E. Primaria",21,"1","9","2",0.444444444444444,0.0232351501735528,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_2ORvVSIZYZrFlVD",42,"E. Secundaria",16,"1","8","1",0.222222222222222,-0.289947390174067,"Secondary teachers",39,3,"Pre-Bologna training","Older side"
"R_2aLDbdddPCIhZ33",55,"E. Secundaria",30,"1","9","1",0.125,-0.331279397848399,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_8E0yhr7u6mCYsNl",51,"E. Primaria",23,"1","4","3",0.444444444444444,-0.0782724448581434,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_8QGxVVmroUZHJcv",27,"E. Secundaria",3,"0","4","2",0.666666666666667,0.155857253891397,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_8vU59HUdSyjSEI9",62,"E. Primaria",27,"1","10","3",0.428571428571429,0.0199620208977385,"Primary teachers",34,28,"Pre-Bologna training","Older side"
"R_22hG4u9mUaRxIF5",41,"E. Primaria",10,"0","10","1",0.5,0.144227542178229,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_2fMHXyv0DcWxgyZ",40,"E. Secundaria",10,"0","1","3",0.555555555555556,0.0314959839570207,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_2uTLCOe82Zf8K6o",31,"E. Secundaria",7,"1","1","3",0.555555555555556,0.0203547838515948,"Secondary teachers",39,-8,"Bologna-era training","Younger side"
"R_2sXR1krDzOH3Pal",37,"E. Secundaria",30,"1","6","3",0.375,-0.0807991398812625,"Secondary teachers",39,-2,"Bologna-era training","Younger side"
"R_2Or8v09pfFX43gn",45,"E. Secundaria",21,"1","7","2",0.428571428571429,0.0199634203603449,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_2RqoK2zfwRTU4EG",36,"E. Secundaria",6,"1","10","1",0.333333333333333,-0.178496489732341,"Secondary teachers",39,-3,"Bologna-era training","Younger side"
"R_8xchyLjol7VCmmB",30,"E. Secundaria",4,"0","9","1",0.5,0.0365059713703541,"Secondary teachers",39,-9,"Bologna-era training","Younger side"
"R_2NOC5jp64xtQsxj",51,"E. Secundaria",23,"1","1","3",0.125,-0.339049676166761,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_86aMj5Ufly08FZX",32,"E. Secundaria",3,"0","4","1",0.444444444444444,-0.0899548277306198,"Secondary teachers",39,-7,"Bologna-era training","Younger side"
"R_83f3Kadq0vvksCY",36,"E. Primaria",4,"1","10","2",0.666666666666667,0.162583507724861,"Primary teachers",34,2,"Pre-Bologna training","Older side"
"R_8omkKTihMyoA8V3",55,"E. Secundaria",27,"1","3","3",0.111111111111111,-0.312282108254435,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_8QNwkWDxPu29G2l",49,"E. Secundaria",20,"1","7","1",0.555555555555556,0.133277124727474,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_2G9TdKqzo9ERinK",44,"E. Secundaria",15,"1","6","2",0.444444444444444,0.0218187913941409,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_8n2wOKEdx1eRyxI",50,"E. Primaria",27,"1","10","1",0.666666666666667,0.144377310889299,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_8S6mPbNUDzUQrXg",44,"E. Secundaria",5,"1","5","2",0.555555555555556,0.0496893502396057,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_8oCqILQgdcdDF6x",47,"E. Secundaria",19,"1","1","3",0.444444444444444,0.0232351501735528,"Secondary teachers",39,8,"Pre-Bologna training","Older side"
"R_8sMjITeDNk4GRY5",49,"E. Primaria",21,"1","4","3",0.5,0.044595181885299,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_8MTLn3GCJjRTszL",47,"E. Secundaria",19,"1","8","2",0.222222222222222,-0.200825931580867,"Secondary teachers",39,8,"Pre-Bologna training","Older side"
"R_2NsvxhYwVlzKFTI",46,"E. Primaria",22,"1","4","2",0.222222222222222,-0.301483706680848,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_8KxVI36mnxvayVS",46,"E. Secundaria",5,"0","2","3",0.625,0.161895379470043,"Secondary teachers",39,7,"Pre-Bologna training","Older side"
"R_2ziNIUNtQboLUFN",47,"E. Primaria",23,"0","5","3",0.555555555555556,0.0200839218491015,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_8KGtdR9jo8WxzBh",32,"E. Primaria",5,"1","1","1",0.25,-0.106567372390571,"Primary teachers",34,-2,"Bologna-era training","Younger side"
"R_8zSecO0100NMkDr",50,"E. Primaria",20,"1","1","2",0.5,0.0461910891424012,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_2niQGW0rM6A02vp",32,"E. Primaria",6,"1","3","1",0.625,0.161897820900135,"Primary teachers",34,-2,"Bologna-era training","Younger side"
"R_8fp46IxP0lgrvn9",49,"E. Secundaria",18,"0","4","3",0.666666666666667,0.246425474233582,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_20Shgf0J3MiErSZ",39,"E. Primaria",9,"1","8","2",0.375,-0.0807991398812625,"Primary teachers",34,5,"Pre-Bologna training","Older side"
"R_8pPCIj9KtdMxLlV",34,"E. Primaria",10,"1","6","2",0.444444444444444,-0.0911024677925727,"Primary teachers",34,0,"Bologna-era training","Younger side"
"R_8fAyDtw9DbAKxoz",36,"E. Secundaria",5,"1","6","2",0.333333333333333,-0.0792191759400678,"Secondary teachers",39,-3,"Bologna-era training","Younger side"
"R_2G2Ifr2yWXiKeFw",49,"E. Secundaria",10,"1","4","3",0.25,-0.106567372390571,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_84sX4LAro9JV0xH",44,"E. Primaria",21,"1","5","1",0.333333333333333,-0.178228108570821,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_2rxlKCuzZZGqtpv",49,"E. Primaria",22,"1","3","2",0.555555555555556,0.134691326847121,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2wEyyuYnGeTMxPx",54,"E. Secundaria",28,"1","8","3",0.5,0.144227542178229,"Secondary teachers",39,15,"Pre-Bologna training","Older side"
"R_2wLaJnrZ3hjNc6B",59,"E. Secundaria",33,"0","7","1",0.444444444444444,-0.0684619480700268,"Secondary teachers",39,20,"Pre-Bologna training","Older side"
"R_81vlMoz1zMOfs9J",38,"E. Secundaria",10,"0","8","3",0.444444444444444,-0.067045589290615,"Secondary teachers",39,-1,"Bologna-era training","Younger side"
"R_8QuihEv2lLTowVI",38,"E. Primaria",17,"1","6","2",0.666666666666667,0.161167148945449,"Primary teachers",34,4,"Pre-Bologna training","Older side"
"R_2vlkdXE9VR4ji6d",56,"E. Secundaria",18,"0","1","3",0.428571428571429,0.0199634203603449,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_2GN361VIxXQlJw1",33,"E. Secundaria",5,"0","1","1",0.666666666666667,0.142960952109887,"Secondary teachers",39,-6,"Bologna-era training","Younger side"
"R_2niT9SMKsPA0RZN",32,"E. Secundaria",4,"1","1","2",0.375,-0.0807978841046903,"Secondary teachers",39,-7,"Bologna-era training","Younger side"
"R_85EV4fy0TDPwAVz",58,"E. Primaria",33,NA,"9","1",0.444444444444444,-0.0899548277306198,"Primary teachers",34,24,"Pre-Bologna training","Older side"
"R_8fVvTq256nlxqEh",31,"E. Secundaria",1,"0","5","3",0.625,0.269621863944791,"Secondary teachers",39,-8,"Bologna-era training","Younger side"
"R_2hzkexs7RP8zJw4",28,"E. Secundaria",5,"1","8","3",0.444444444444444,0.0322446688571103,"Secondary teachers",39,-11,"Bologna-era training","Younger side"
"R_8nCK4JDoqliNziy",59,"E. Primaria",35,"0","10","1",0.555555555555556,0.0511080978887955,"Primary teachers",34,25,"Pre-Bologna training","Older side"
"R_2mUfhZEdF3ShzLP",40,"E. Secundaria",12,"0","7","1",0.142857142857143,-0.266649346835475,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_2fjhNzn96Vyfwz8",28,"E. Primaria",5,"1","5","3",0.5,0.0445976855155629,"Primary teachers",34,-6,"Bologna-era training","Younger side"
"R_2aFsNaZF27GJzKU",53,"E. Primaria",24,"1","5","1",0.444444444444444,-0.067045589290615,"Primary teachers",34,19,"Pre-Bologna training","Older side"
"R_2uNyFh7g7bul1r9",45,"E. Primaria",15,"1","8","3",0.555555555555556,0.0329134660921206,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_2jhlmxfXfDKcmGJ",34,"E. Primaria",1,"1","9","1",0.333333333333333,-0.0896395419391924,"Primary teachers",34,0,"Bologna-era training","Younger side"
"R_8UclTTse745qHIj",32,"E. Secundaria",5,"0","5","2",0.666666666666667,0.142960952109887,"Secondary teachers",39,-7,"Bologna-era training","Younger side"
"R_8EYxpXeL4ibOj1s",30,"E. Secundaria",4,"0","5","1",0,-0.505978473180078,"Secondary teachers",39,-9,"Bologna-era training","Younger side"
"R_8Q0bAcXzXUdFx84",23,"E. Primaria",23,"1","4","1",0.666666666666667,0.154440895111986,"Primary teachers",34,-11,"Bologna-era training","Younger side"
"R_2iM0jADsZWDVzup",40,"E. Secundaria",5,"1","4","2",0.666666666666667,0.155857253891397,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_8DT2NkHLlo6zu22",45,"E. Secundaria",15,"0","10","2",0.666666666666667,0.131543316778303,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_2g1kRGQdKxIz5Gl",30,"E. Secundaria",2,"0","5","1",0.333333333333333,-0.202831703630926,"Secondary teachers",39,-9,"Bologna-era training","Younger side"
"R_8GpTQohLHsLNqrd",40,"E. Secundaria",15,"0","7","1",0.333333333333333,-0.190018738527982,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_2g13do2YCqT42lL",50,"E. Secundaria",4,"1","3","2",0,-0.456673719614961,"Secondary teachers",39,11,"Pre-Bologna training","Older side"
"R_8zwNNJLFsGCsgpp",56,"E. Secundaria",6,"1","7","2",0.888888888888889,0.467649968067709,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_8gdbEuFfnHTfMhm",35,"E. Secundaria",8,"1","4","3",0.375,-0.0792057362544242,"Secondary teachers",39,-4,"Bologna-era training","Younger side"
"R_271t7lnskTlBSqB",55,"E. Secundaria",10,"0","8","3",0.777777777777778,0.267307118390042,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_8B5JJifAt1vqJeO",45,"E. Primaria",17,"0","5","2",0.5,0.0365071959001347,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_28rmSaNrQtoREC5",44,"E. Primaria",15,"1","10","2",0.777777777777778,0.244414783916848,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_2MhAII2A9letOhj",50,"E. Secundaria",12,"1","3","2",0.444444444444444,-0.060368510298339,"Secondary teachers",39,11,"Pre-Bologna training","Older side"
"R_8EEtnAqnCArjxcQ",49,"E. Secundaria",15,"0","1","3",0.444444444444444,0.0232351501735528,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_8jDhg5iiiWMsBd5",47,"E. Primaria",20,"1","8","1",0.111111111111111,-0.3122842649142,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_8D0TdWBn8d6RGKJ",49,"E. Secundaria",21,"0","7","1",0.666666666666667,0.154440895111986,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_8y4oFxwY6d8VZ9q",49,"E. Primaria",28,"1","7","1",0.666666666666667,0.144377310889299,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2lgJx9cGycSvXy1",29,"E. Primaria",6,"0","3","2",0.777777777777778,0.274058925393287,"Primary teachers",34,-5,"Bologna-era training","Younger side"
"R_2auczXCE9bv6SFH",45,"E. Secundaria",20,"0","3","3",0.222222222222222,-0.30290006546026,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_8M8FaNOMiTqyHvP",52,"E. Primaria",25,"1","5","1",0.555555555555556,0.143709637009977,"Primary teachers",34,18,"Pre-Bologna training","Older side"
"R_8V1q1qUJQZt8iQ0",40,"E. Primaria",18,"1","1","1",0.444444444444444,0.0322457922127985,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_8U4MqLQ4dD39PUo",45,"E. Primaria",20,"0","4","1",0.888888888888889,0.355874205721098,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_2NyusIpkwQRmU06",57,"E. Secundaria",30,"1","1","1",0.555555555555556,0.0200860651341359,"Secondary teachers",39,18,"Pre-Bologna training","Older side"
"R_8rHEWwuFiUi29K1",48,"E. Secundaria",22,"1","1","2",0.666666666666667,0.154440895111986,"Secondary teachers",39,9,"Pre-Bologna training","Older side"
"R_8JavANf7mK23FCf",56,"E. Secundaria",19,"0","1","1",0.777777777777778,0.274057727042218,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_2TY4CtRhySVXdeQ",44,"E. Primaria",22,"1","5","2",0.444444444444444,-0.0684619480700268,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_82nnfPLBlzurJG8",44,"E. Secundaria",8,NA,"6","3",0.5,0.0445976855155629,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_8duDLcf7r647mZd",27,"E. Secundaria",2,"1","4","1",0.625,0.169992007282124,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_26fhpIVZmZs4wnC",32,"E. Secundaria",2,"1","1","1",0.666666666666667,0.132959675557715,"Secondary teachers",39,-7,"Bologna-era training","Younger side"
"R_8RxTCWr0nhLFygk",44,"E. Secundaria",10,"1","3","2",0.666666666666667,0.154440895111986,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_8poNpiVFJ2G82Up",47,"E. Primaria",21,"0","5","2",0.444444444444444,-0.060368510298339,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_2iXfeml588nyr2J",46,"E. Primaria",23,"1","8","2",0.777777777777778,0.254425920262753,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_2EbMpORXmIGIYGp",49,"E. Primaria",17,"1","2","3",0.111111111111111,-0.394795953899873,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_8dQG7GjHOc1JTvc",51,"E. Secundaria",22,"0","3","1",0,-0.357040788341808,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_2siZrDvHs0CPbil",39,"E. Primaria",12,"1","10","1",0.285714285714286,-0.123341550530833,"Primary teachers",34,5,"Pre-Bologna training","Older side"
"R_2K1L35LXUSPPy6K",46,"E. Secundaria",5,"1","9","2",0.666666666666667,0.161167148945449,"Secondary teachers",39,7,"Pre-Bologna training","Older side"
"R_8V03pHJAFFsCQNP",48,"E. Secundaria",7,"1","9","3",0.777777777777778,0.272641368262806,"Secondary teachers",39,9,"Pre-Bologna training","Older side"
"R_8394MWR2fRRGDbH",27,"E. Secundaria",1,"1","3","3",0.666666666666667,0.144377310889299,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_2v63Cp7SjEb9une",61,"E. Primaria",36,"0","10","2",0.125,-0.331278149994708,"Primary teachers",34,27,"Pre-Bologna training","Older side"
"R_2tfvOGPLj3qX8jL",57,"E. Secundaria",34,"0","9","2",0.444444444444444,-0.067045589290615,"Secondary teachers",39,18,"Pre-Bologna training","Older side"
"R_8BWowI5qqoaLO2y",33,"E. Secundaria",6,"0","1","3",0.555555555555556,0.133277124727474,"Secondary teachers",39,-6,"Bologna-era training","Younger side"
"R_2hF6NZfGSsxTXkI",55,"E. Secundaria",31,"0","5","3",0.333333333333333,-0.0882231831597806,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_2jSCI9F5g1g9CrD",52,"E. Primaria",27,"1","2","1",0.555555555555556,0.0215002806285133,"Primary teachers",34,18,"Pre-Bologna training","Older side"
"R_8FXitXDvGetcPgR",51,"E. Primaria",30,"1","3","1",0.666666666666667,0.142962075465575,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_8BeAljVhdBKmBjj",30,"E. Secundaria",5,"1","4","3",0.444444444444444,0.0218187913941409,"Secondary teachers",39,-9,"Bologna-era training","Younger side"
"R_2v5gFlvLiM7MopP",45,"E. Primaria",23,"1","4","2",0.5,0.0365059713703541,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_83daVoy57PhXgUT",31,"E. Primaria",8,"1","2","1",0.555555555555556,0.0429889523716993,"Primary teachers",34,-3,"Bologna-era training","Younger side"
"R_2cIthqks2W4pySZ",44,"E. Primaria",16,"1","9","1",0.5,0.0445964297389906,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_2yn6ooy7HBu7s7D",42,"E. Primaria",15,"0","10","1",0.625,0.161897820900135,"Primary teachers",34,8,"Pre-Bologna training","Older side"
"R_8oEkS7jY2f7P8gp",34,"E. Secundaria",9,"1","3","3",0.777777777777778,0.244414783916848,"Secondary teachers",39,-5,"Bologna-era training","Younger side"
"R_8tJrMCW6MDlX5hY",44,"E. Primaria",20,"1","6","2",0.333333333333333,-0.0792191759400678,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_2cYq70d7s4Cf7k1",31,"E. Secundaria",3,"1","2","3",0.555555555555556,0.0511057090190175,"Secondary teachers",39,-8,"Bologna-era training","Younger side"
"R_8kLgqLKMc4PUcWs",32,"E. Secundaria",6,"0","1","2",0.75,0.296980980529216,"Secondary teachers",39,-7,"Bologna-era training","Younger side"
"R_2CUZol74Z3EzBX1",45,"E. Secundaria",10,"1","3","2",0.444444444444444,0.0322457922127985,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_8QSeijHGGpdYMvW",45,"E. Primaria",21,"1","7","3",0.5,0.0445976855155629,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_8LizFjDLdABG7Mq",51,"E. Secundaria",23,"1","8","2",0.333333333333333,-0.201412079374787,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_2zdtQC5fgJSwvo5",46,"E. Primaria",22,"1","10","3",0,-0.413048601982842,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_2VeSeG8VsJVG23j",46,"E. Secundaria",20,"1","9","1",0.444444444444444,0.0232351501735528,"Secondary teachers",39,7,"Pre-Bologna training","Older side"
"R_2gSDpPwkRCD7L6C",43,"E. Primaria",19,"1","8","2",0.444444444444444,-0.0799678608401575,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_21O8XlxJod6Iz0B",36,"E. Secundaria",8,"0","9","1",0.666666666666667,0.155857253891397,"Secondary teachers",39,-3,"Bologna-era training","Younger side"
"R_2nXN5zyaWVNurUl",55,"E. Secundaria",30,"1","6","2",0.428571428571429,0.0199620208977385,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_2HpisYLHApZDPlI",41,"E. Primaria",9,"1","9","2",0.285714285714286,-0.123341550530833,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_8p3iK23nv94VBmr",59,"E. Secundaria",30,"0","4","1",0,-0.357040788341808,"Secondary teachers",39,20,"Pre-Bologna training","Older side"
"R_8uwXTnpDhTBRBBd",32,"E. Secundaria",2,"0","5","1",0.666666666666667,0.154440895111986,"Secondary teachers",39,-7,"Bologna-era training","Younger side"
"R_8qexzyWRqofeeAH",39,"E. Secundaria",6,"1","3","2",0.777777777777778,0.254425920262753,"Secondary teachers",39,0,"Bologna-era training","Younger side"
"R_8MbTzbT8xTvUPnV",51,"E. Primaria",27,"1","7","2",0.444444444444444,0.0232351501735528,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_8TdSlvS029YeKpr",51,"E. Primaria",26,"0","5","2",0.5,0.0461910891424012,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_8punwFmkVB7BPeU",45,"E. Secundaria",18,"0","6","3",0.5,0.144223774772816,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_8MbURzTxSRjKwZR",41,"E. Secundaria",3,"0","10","3",0.777777777777778,0.272641368262806,"Secondary teachers",39,2,"Pre-Bologna training","Older side"
"R_8WJkXnQWcg90CPf",50,"E. Primaria",21,"1","2","2",0.222222222222222,-0.289679009012547,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_2ijONFXOtqF09Iu",50,"E. Primaria",25,"1","5","2",0.777777777777778,0.242998425137437,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_8Jy8U3JbFVeJvkB",44,"E. Primaria",18,"1","6","3",0.666666666666667,0.144377310889299,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_8KusmWrX6Cgpit6",36,"E. Secundaria",11,"1","2","3",0.444444444444444,0.0235109642266804,"Secondary teachers",39,-3,"Bologna-era training","Younger side"
"R_82VOxLz4B2bGo6s",50,"E. Secundaria",24,"0","8","1",0.555555555555556,0.143709637009977,"Secondary teachers",39,11,"Pre-Bologna training","Older side"
"R_8fBNdBFD4265pap",47,"E. Secundaria",24,"1","7","2",0.222222222222222,-0.20109571861276,"Secondary teachers",39,8,"Pre-Bologna training","Older side"
"R_8ImHz072NiJEbnb",41,"E. Primaria",20,NA,"3","3",0.625,0.169992007282124,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_8M5nnziPjm5XTK6",43,"E. Secundaria",6,"1","7","1",0.444444444444444,0.0322457922127985,"Secondary teachers",39,4,"Pre-Bologna training","Older side"
"R_2gezsilSC8vyP2b",49,"E. Primaria",23,"1","7","3",0.222222222222222,-0.30290233377463,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2dophSPK1gVCSNI",39,"E. Primaria",19,"1","9","3",0.777777777777778,0.267307118390042,"Primary teachers",34,5,"Pre-Bologna training","Older side"
"R_2Xndqph4pzC7jpL",55,"E. Primaria",33,"1","1","3",0.444444444444444,0.0322457922127985,"Primary teachers",34,21,"Pre-Bologna training","Older side"
"R_2uZY49Ig3t55LtB",48,"E. Secundaria",20,"0","7","1",0.333333333333333,-0.178496489732341,"Secondary teachers",39,9,"Pre-Bologna training","Older side"
"R_2dtpN7rPltRp9mM",30,"E. Primaria",4,"1","5","1",0.5,0.0461910891424012,"Primary teachers",34,-4,"Bologna-era training","Younger side"
"R_8BUXNSLitRYm8aJ",55,"E. Primaria",34,"1","2","2",0.666666666666667,0.255171256358031,"Primary teachers",34,21,"Pre-Bologna training","Older side"
"R_206weV6wUg92rZX",33,"E. Primaria",7,"0","3","2",0.666666666666667,0.131543316778303,"Primary teachers",34,-1,"Bologna-era training","Younger side"
"R_2pl6tWD54NnmdbW",36,"E. Primaria",10,"1","8","1",0.444444444444444,0.0218187913941409,"Primary teachers",34,2,"Pre-Bologna training","Older side"
"R_8Hm7MsAHZh87YMp",46,"E. Primaria",20,"1","7","2",0.444444444444444,-0.0785515020607456,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_8zMIefqkwJicTnK",42,"E. Primaria",19,"1","6","1",0.555555555555556,0.134691326847121,"Primary teachers",34,8,"Pre-Bologna training","Older side"
"R_8UbgQEbNVwsohi1",60,"E. Primaria",35,"0","7","2",0,-0.507398702320959,"Primary teachers",34,26,"Pre-Bologna training","Older side"
"R_8WMBAjxK71xghJT",40,"E. Primaria",17,"1","7","3",0.666666666666667,0.154440895111986,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_8oARb0gwUAI1O4T",63,"E. Primaria",35,"1","3","2",0,-0.464443997933322,"Primary teachers",34,29,"Pre-Bologna training","Older side"
"R_20SfJ6JDe8LBCWm",52,"E. Secundaria",19,"1","7","2",0,-0.464443997933322,"Secondary teachers",39,13,"Pre-Bologna training","Older side"
"R_8e5yg2zpeV7obCL",41,"E. Primaria",18,"1","8","3",0.666666666666667,0.131543316778303,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_8S4MbBGPNjFf0pb",46,"E. Primaria",17,"1","6","3",0.444444444444444,-0.060368510298339,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_2zb3reDWM4lv4rv",56,"E. Secundaria",33,"1","1","3",0.875,0.412681550766385,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_8Fyz8vaEJBE0Mus",57,"E. Primaria",35,"1","6","1",0.555555555555556,0.0317745624682127,"Primary teachers",34,23,"Pre-Bologna training","Older side"
"R_8xIBuvGbnJeWmeB",37,"E. Secundaria",14,"1","2","1",0.444444444444444,0.0232351501735528,"Secondary teachers",39,-2,"Bologna-era training","Younger side"
"R_8WYGZepqjvOh3Ub",40,"E. Secundaria",3,"0","4","1",0.888888888888889,0.38411797644994,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_8E9HDSCyiMGrjSR",52,"E. Secundaria",20,"1","8","1",0.75,0.295387576902378,"Secondary teachers",39,13,"Pre-Bologna training","Older side"
